PRO|AIS|เมืองทองธานี|BKK 064|0004|RO|101079||GSM|BKK|MACRO|20090116|20120115|1111006559|0000053160|นนทบุรี||12|12|0.00|0.00|1188000.00|33000.00|0.00|0.00|0.00||00000000|08|0000000033000|00|0000000000000|20090116|396000.00|0.00|19800.00|0.00|792000.00|792000.00|396000.00|726000.00|33000.00|23|02|20
PRO|AIS|การไฟฟ้าบางใหญ่|BKK 065|0004|RO|106005||GSM|BKK|MACRO|20090215|20120214|1111006808|0000053160|นนทบุรี||00|00|0.00|0.00|748800.00|20800.00|0.00|0.00|0.00||00000000|08|0000000013800|13|0000000007000|20090215|13800.00|7000.00|690.00|210.00|457600.00|457600.00|291200.00|0.00|0.00|22|44|00
PRO|AIS|ลาดปลาเค้า|BKK 066|0004|RO|101074||GSM|BKK|MACRO|20090215|20120214|1111006571|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|848556.00|23571.00|0.00|0.00|0.00||00000000|08|0000000023571|00|0000000000000|20090215|282852.00|0.00|14142.60|0.00|565704.00|565704.00|282852.00|518562.00|47142.00|22|02|19
PRO|AIS|พหลโยธิน 52|BKK 067|0004|RO|101095||GSM|BKK|MACRO|20090215|20120214|1111006572|0000053160|กรุงเทพมหานคร|คุณช่อฉัตร จันทรุเบกษา|12|12|0.00|0.00|936000.00|26000.00|0.00|0.00|0.00||00000000|08|0000000026000|00|0000000000000|20090215|312000.00|0.00|15600.00|0.00|624000.00|624000.00|312000.00|572000.00|52000.00|22|02|19
PRO|AIS|หมู่บ้านทิพวรรณ-เทพารักษ์|BKK 068|0005|RO|108008||GSM|BKK|MACRO|20091015|20120214|1111039681|0000053160|สมุทรปราการ||00|00|0.00|0.00|600012.00|21429.00|0.00|0.00|0.00||00000000|08|0000000021429|00|0000000000000|20090215|21429.00|0.00|1071.45|0.00|300006.00|300006.00|300006.00|0.00|0.00|14|14|00
PRO|AIS|โชคชัย 4 ซอย 49|BKK 069|0009|RO|101041||GSM|BKK|MACRO|20090215|20120214|1111025555|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|828000.00|23000.00|0.00|0.00|0.00||00000000|08|0000000023000|00|0000000000000|20090215|276000.00|0.00|13800.00|0.00|552000.00|552000.00|276000.00|506000.00|46000.00|22|02|19
PRO|AIS|โชคชัย 4 ซอย 49|BKK 069|0010|HT|101041||GSM|BKK|MACRO|20090430|20090430|1111025555|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|17143.20|17143.20|18045.47|0.00|0.00||00000000|08|0000000018045|00|0000000000000|20090430|18045.47|0.00|902.27|0.00|18045.47|18045.47|902.27|0.00|0.00|01|01|00
PRO|AIS|ซอยแบริ่ง|BKK 071|0004|RO|101156||GSM|BKK|MACRO|20090401|20120331|1111007269|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|826560.00|22960.00|0.00|0.00|0.00||00000000|08|0000000022960|00|0000000000000|20090401|275520.00|0.00|13776.00|0.00|551040.00|551040.00|275520.00|505120.00|91840.00|20|02|17
PRO|AIS|สวนหลวงร.9|BKK 072|0004|RO|101167||GSM|BKK|MACRO|20090301|20120228|1111005587|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|835200.00|23200.00|0.00|0.00|0.00||00000000|08|0000000023200|00|0000000000000|20090301|23200.00|0.00|1160.00|0.00|487200.00|487200.00|348000.00|0.00|0.00|21|21|00
PRO|AIS|คลองเปรม 1|BKK 073|0012|RO|101062||GSM|BKK|MACRO|20090301|20120228|1111006878|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|1272852.00|35357.00|0.00|0.00|0.00||00000000|09|0000000035357|00|0000000000000|20090301|35357.00|0.00|1767.85|0.00|742497.00|742497.00|530355.00|0.00|0.00|21|21|00
PRO|AIS|คลองเปรม 1|BKK 073|0013|HT|101062||GSM|BKK|MACRO|20090324|20090324|1111006878|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|57726.86|57726.86|57726.86|0.00|0.00||00000000|09|0000000057727|00|0000000000000|20090301|57726.86|0.00|2886.34|0.00|57726.86|57726.86|0.00|0.00|0.00|01|01|00
TRN|AIS|หัวลำโพง|BKK 075|0011|HT|101052||GSM|BKK|MACRO|20090313|20090313|1111006982|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|24464.00|24464.00|24464.00|0.00|0.00||00000000|00|0000000024464|00|0000000000000|20090301|24464.00|0.00|0.00|0.00|0.00|0.00|24464.00|0.00|0.00|21|00|00
PRO|AIS|หัวลำโพง|BKK 075|0012|HT|101052||GSM|BKK|MACRO|20090317|20090317|1111006982|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|24464.00|24464.00|25751.58|0.00|0.00||00000000|08|0000000025752|00|0000000000000|20090301|25751.58|0.00|1287.58|0.00|25751.58|25751.58|1287.58|0.00|0.00|01|01|00
PRO|AIS|หัวลำโพง|BKK 075|0013|RO|101052||GSM|BKK|MACRO|20090315|20120314|1111006982|0000053160|กรุงเทพมหานคร||06|06|0.00|0.00|1155924.00|32109.00|0.00|0.00|0.00||00000000|08|0000000032109|00|0000000000000|20090315|192654.00|0.00|9632.70|0.00|770616.00|770616.00|385308.00|642180.00|96327.00|21|04|15
PRO|AIS|ปากน้ำ|BKK 076|0004|RO|101090||GSM|BKK|MACRO|20090315|20120314|1111007070|0000053160|สมุทรปราการ||00|00|0.00|0.00|826560.00|22960.00|0.00|0.00|0.00||00000000|08|0000000020873|13|0000000002087|20090315|20873.00|2087.00|1043.65|62.61|482160.00|482160.00|344400.00|0.00|0.00|21|42|00
PRO|AIS|วังทองหลาง 1|BKK 077|0005|RO|101197||GSM|BKK|MACRO|20090315|20120314|1111006888|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|936000.00|26000.00|0.00|0.00|0.00||00000000|08|0000000026000|00|0000000000000|20090315|26000.00|0.00|1300.00|0.00|546000.00|546000.00|390000.00|0.00|0.00|21|21|00
PRO|AIS|สะพานนวลฉวี|BKK 078|0007|RO|101140||GSM|BKK|MACRO|20090315|20120314|1111026012|0000053160|นนทบุรี||12|12|0.00|0.00|600000.00|16666.67|0.00|0.00|0.00||00000000|08|0000000016667|00|0000000000000|20090315|200000.00|0.00|10000.00|0.00|400000.00|400000.00|200000.00|366666.74|50000.01|21|02|18
PRO|AIS|อ่อนนุชซอย 35|BKK 080|0011|RO|101088||GSM|BKK|MACRO|20090315|20120314|1111007159|0000053160|กรุงเทพมหานคร|คุณนฤมล  พงศ์วิไล|00|00|0.00|0.00|771444.00|21429.00|0.00|0.00|0.00||00000000|08|0000000021429|00|0000000000000|20090315|21429.00|0.00|1071.45|0.00|450009.00|450009.00|321435.00|0.00|0.00|21|21|00
PRO|AIS|ทุ่งมังกร|BKK 083|0009|RO|101193||GSM|BKK|MACRO|20090315|20120314|1111007072|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|738000.00|20500.00|0.00|0.00|0.00||00000000|08|0000000020500|00|0000000000000|20090315|20500.00|0.00|1025.00|0.00|430500.00|430500.00|307500.00|0.00|0.00|21|21|00
PRO|AIS|ทุ่งมังกร|BKK 083|0010|HT|101193||GSM|BKK|MACRO|20090313|20090313|1111007072|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|16400.00|16400.00|17263.16|0.00|0.00||00000000|08|0000000017263|00|0000000000000|20090301|17263.16|0.00|863.16|0.00|17263.16|17263.16|863.16|0.00|0.00|01|01|00
PRO|AIS|บางขุนเทียน 1|BKK 084|0004|RO|101012||GSM|BKK|MACRO|20090315|20120314|1111006904|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|828000.00|23000.00|0.00|0.00|0.00||00000000|08|0000000023000|00|0000000000000|20090315|23000.00|0.00|1150.00|0.00|483000.00|483000.00|345000.00|0.00|0.00|21|21|00
PRO|AIS|กำแพงเพชร 1|BKK 089|0009|RO|101058||GSM|BKK|MACRO|20090401|20120331|1111007116|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|1205820.00|33495.00|34986.71|0.00|0.00||00000000|08|0000000022105|13|0000000012881|20090401|265263.16|154577.32|13263.16|4637.32|839680.96|839680.96|366139.04|769707.62|139946.84|20|04|17
PRO|AIS|สุขสวัสดิ์ 78|BKK 090|0005|RT|101174||GSM|BKK|MACRO|20090401|20120331|1111007363|0000053160|สมุทรปราการ||06|06|0.00|0.00|756000.00|21000.00|0.00|8000.00|0.00||00000000|09|0000000013000|14|0000000008000|20090401|78000.00|51360.00|3900.00|1440.00|517440.00|517440.00|238560.00|420000.00|84000.00|20|08|14
PRO|AIS|เชียร์สตีท|BKK 091|0005|RO|101208||GSM|BKK|MACRO|20090401|20120331|1111020080|0000053160|ปทุมธานี||12|12|0.00|0.00|958320.00|26620.00|0.00|0.00|0.00||00000000|08|0000000026620|00|0000000000000|20090401|319440.00|0.00|15972.00|0.00|638880.00|638880.00|319440.00|585640.00|106480.00|20|02|17
PRO|AIS|ช่องนนทรี|BKK 094|0005|RO|101043||GSM|BKK|MACRO|20090901|20120331|1111038668|0000053160|กรุงเทพมหานคร||00|00|25000.00|0.00|775000.00|25000.00|0.00|0.00|0.00||00000000|08|0000000025000|00|0000000000000|20090401|25000.00|0.00|1250.00|0.00|375000.00|400000.00|400000.00|0.00|0.00|16|16|00
PRO|AIS|บางกรวย|BKK 096|0005|RO|106003||GSM|BKK|MACRO|20090415|20120414|1111007104|0000053160|นนทบุรี||00|00|0.00|0.00|1080000.00|30000.00|0.00|0.00|0.00||00000000|08|0000000015000|13|0000000015000|20090415|15000.00|15000.00|750.00|450.00|630000.00|630000.00|450000.00|0.00|0.00|21|42|00
PRO|AIS|ลำลูกกา 2 (คลอง4)|BKK 097|0004|RO|107003||GSM|BKK|MACRO|20090415|20120414|1111007102|0000053160|ปทุมธานี||12|12|0.00|0.00|810000.00|22500.00|0.00|0.00|0.00||00000000|08|0000000022500|00|0000000000000|20090415|270000.00|0.00|13500.00|0.00|540000.00|540000.00|270000.00|495000.00|90000.00|20|02|17
PRO|AIS|บางลำพู|BKK 098|0013|RO|101027||GSM|BKK|MACRO|20090415|20120414|1111007714|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|1782000.00|49500.00|0.00|0.00|0.00||00000000|08|0000000049500|00|0000000000000|20090415|594000.00|0.00|29700.00|0.00|1188000.00|1188000.00|594000.00|1089000.00|198000.00|20|02|17
PRO|AIS|บางลำพู|BKK 098|0014|HT|101027||GSM|BKK|MACRO|20091006|20091006|1111007714|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|84857.14|84857.14|89323.31|0.00|0.00||00000000|08|0000000089323|00|0000000000000|20091006|89323.31|0.00|4466.17|0.00|89323.31|89323.31|4466.17|0.00|0.00|01|01|00
PRO|AIS|ขนส่งทหารบก 1|BKK 099|0004|RO|101065||GSM|BKK|MACRO|20090415|20120414|1111007134|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|788400.00|21900.00|0.00|0.00|0.00||00000000|08|0000000021900|00|0000000000000|20090415|21900.00|0.00|1095.00|0.00|438000.00|438000.00|350400.00|0.00|0.00|20|20|00
PRO|AIS|ปัญญา-รามอินทรา 1|BKK 100|0004|RO|101091||GSM|BKK|MACRO|20090501|20120430|1111007434|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|576000.00|16000.00|0.00|0.00|0.00||00000000|08|0000000016000|00|0000000000000|20090501|16000.00|0.00|800.00|0.00|304000.00|304000.00|272000.00|0.00|0.00|19|19|00
PRO|AIS|สุขุมวิท ซอย 54|BKK 1001|0015|RO|101744|8.3|GSM|BKK|MACRO|20090301|20100131|1111010151|0000053160|กรุงเทพมหานคร||11|00|0.00|0.00|20000.00|1818.18|1913.87|0.00|0.00||00000000|08|0000000001914|00|0000000000000|20090301|21052.63|0.00|1052.63|0.00|21052.63|21052.63|1052.63|19138.70|0.00|11|01|00
PRO|AIS|สุขุมวิท ซอย 54|BKK 1001|0016|HT|101744|8.3|GSM|BKK|MACRO|20090520|20090520|1111010151|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|28285.71|28285.71|28285.71|0.00|0.00||00000000|00|0000000028286|00|0000000000000|20090520|28285.71|0.00|0.00|0.00|28285.71|28285.71|0.00|0.00|0.00|01|01|00
PRO|AIS|ตลาดใหม่บางคอแหลม|BKK 1003|0011|HT|101740|8|GSM|BKK|MACRO|20090324|20090324|1111010153|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|16050.00|16050.00|16894.74|0.00|0.00||00000000|08|0000000016895|00|0000000000000|20090301|16894.74|0.00|844.74|0.00|16894.74|16894.74|844.74|0.00|0.00|01|01|00
PRO|AIS|รามอินทรา ซอย 71|BKK 1005|0004|HT|101652|8|GSM|BKK|MACRO|20090721|20090721|1111010167|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|10312.50|10312.50|10855.26|0.00|0.00||00000000|09|0000000010855|00|0000000000000|20090721|10855.26|0.00|542.76|0.00|10855.26|10855.26|542.76|0.00|0.00|01|01|00
PRO|AIS|รามอินทรา ซอย 71|BKK 1005|0005|HT|101652|8|GSM|BKK|MACRO|20090721|20090721|1111010167|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|12375.00|12375.00|13026.32|0.00|0.00||00000000|09|0000000013026|00|0000000000000|20090721|13026.32|0.00|651.32|0.00|13026.32|13026.32|651.32|0.00|0.00|01|01|00
PRO|AIS|รามอินทรา ซอย 71|BKK 1005|0006|HT|101652|8|GSM|BKK|MACRO|20090721|20090721|1111010167|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|12375.00|12375.00|13026.32|0.00|0.00||00000000|09|0000000013026|00|0000000000000|20090721|13026.32|0.00|651.32|0.00|13026.32|13026.32|651.32|0.00|0.00|01|01|00
PRO|AIS|รามอินทรา ซอย 71|BKK 1005|0007|HT|101652|8|GSM|BKK|MACRO|20090721|20090721|1111010167|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|13406.25|13406.25|14111.84|0.00|0.00||00000000|09|0000000014112|00|0000000000000|20090721|14111.84|0.00|705.59|0.00|14111.84|14111.84|705.59|0.00|0.00|01|01|00
PRO|AIS|รามอินทรา ซอย 71|BKK 1005|0008|HT|101652|8|GSM|BKK|MACRO|20090721|20090721|1111010167|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|13612.50|13612.50|14328.95|0.00|0.00||00000000|09|0000000014329|00|0000000000000|20090721|14328.95|0.00|716.45|0.00|14328.95|14328.95|716.45|0.00|0.00|01|01|00
PRO|AIS|สำนักงานเขตบางกอกใหญ่|BKK 1006|0011|HT|101696|8|GSM|BKK|MACRO|20090402|20090402|1111010168|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|35614.29|35614.29|37488.73|0.00|0.00||00000000|08|0000000037489|00|0000000000000|20090401|37488.73|0.00|1874.44|0.00|37488.73|37488.73|1874.44|0.00|0.00|01|01|00
PRO|AIS|ซอยนายเลิศ|BKK 1007|0005|HT|101629|8|GSM|BKK|MACRO|20090730|20090730|1111010160|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|42857.14|42857.14|42857.14|0.00|0.00||00000000|00|0000000042857|00|0000000000000|20090730|42857.14|0.00|0.00|0.00|42857.14|42857.14|0.00|0.00|0.00|01|01|00
PRO|AIS|ซอยนายเลิศ|BKK 1007|0006|HT|101629|8|GSM|BKK|MACRO|20090730|20090730|1111010160|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|51428.57|51428.57|51428.57|0.00|0.00||00000000|00|0000000051429|00|0000000000000|20090730|51428.57|0.00|0.00|0.00|51428.57|51428.57|0.00|0.00|0.00|01|01|00
PRO|AIS|ซอยนายเลิศ|BKK 1007|0007|HT|101629|8|GSM|BKK|MACRO|20090730|20090730|1111010160|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|51428.57|51428.57|51428.57|0.00|0.00||00000000|00|0000000051429|00|0000000000000|20090730|51428.57|0.00|0.00|0.00|51428.57|51428.57|0.00|0.00|0.00|01|01|00
PRO|AIS|ซอยนายเลิศ|BKK 1007|0008|HT|101629|8|GSM|BKK|MACRO|20090730|20090730|1111010160|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|54285.71|54285.71|54285.71|0.00|0.00||00000000|00|0000000054286|00|0000000000000|20090730|54285.71|0.00|0.00|0.00|54285.71|54285.71|0.00|0.00|0.00|01|01|00
PRO|AIS|ซอยนายเลิศ|BKK 1007|0009|HT|101629|8|GSM|BKK|MACRO|20090730|20090730|1111010160|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|54857.14|54857.14|54857.14|0.00|0.00||00000000|00|0000000054857|00|0000000000000|20090730|54857.14|0.00|0.00|0.00|54857.14|54857.14|0.00|0.00|0.00|01|01|00
PRO|AIS|ซอยนายเลิศ|BKK 1007|0010|HT|101629|8|GSM|BKK|MACRO|20090730|20090730|1111010160|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|54857.14|54857.14|54857.14|0.00|0.00||00000000|00|0000000054857|00|0000000000000|20090730|54857.14|0.00|0.00|0.00|54857.14|54857.14|0.00|0.00|0.00|01|01|00
PRO|AIS|ซอยนายเลิศ|BKK 1007|0011|HT|101629|8|GSM|BKK|MACRO|20090730|20090730|1111010160|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|59428.57|59428.57|59428.57|0.00|0.00||00000000|00|0000000059429|00|0000000000000|20090730|59428.57|0.00|0.00|0.00|59428.57|59428.57|0.00|0.00|0.00|01|01|00
PRO|AIS|ซอยนายเลิศ|BKK 1007|0012|HT|101629|8|GSM|BKK|MACRO|20090730|20090730|1111010160|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|60342.86|60342.86|60342.86|0.00|0.00||00000000|00|0000000060343|00|0000000000000|20090730|60342.86|0.00|0.00|0.00|60342.86|60342.86|0.00|0.00|0.00|01|01|00
PRO|AIS|หมู่บ้านนภาวัลย์|BKK 1008|0005|HT|101706|8|GSM|BKK|MACRO|20090526|20090526|1111010161|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|16530.00|16530.00|16530.00|0.00|0.00||00000000|00|0000000016530|00|0000000000000|20090526|16530.00|0.00|0.00|0.00|16530.00|16530.00|0.00|0.00|0.00|01|01|00
TER|AIS|อนุบาลสายฝน ลาดพร้าว|BKK 1010|0010|RO|101711|8|GSM|BKK|MACRO|20090301|20100228|1111023160|0000053160|กรุงเทพมหานคร|คุณงามตา ชินวิศาล|00|00|0.00|0.00|261360.00|21780.00|22926.32|0.00|0.00||00000000|08|0000000022926|00|0000000000000|20090301|22926.32|0.00|1146.32|0.00|22926.32|22926.32|238433.68|0.00|0.00|01|01|00
PRO|AIS|อนุบาลสายฝน ลาดพร้าว|BKK 1010|0011|RO|101711|8|GSM|BKK|MACRO|20090301|20100228|1111023160|0000053160|กรุงเทพมหานคร|คุณงามตา  ชินวิศาล|06|06|0.00|0.00|261360.00|21780.00|22926.32|0.00|0.00||00000000|08|0000000022926|00|0000000000000|20090301|137557.89|0.00|6877.89|0.00|252189.47|389747.36|9170.53|229263.20|0.00|13|03|11
